m,sample_idx,m_norm,db_at_event,local_mean_db,local_std_db,pre_mean_db,post_mean_db,loss_dB,peak_above_bg_dB,pre_slope_dB_per_km,post_slope_dB_per_km,slope_change_dB_per_km,derivative_at_event_dB_per_km,max_pre_derivative,min_post_derivative,pre_std_db,post_std_db,post_to_pre_std_ratio,peak_width_m,local_range_db,file,source,event_no_in_file,gt_m,label
127.628,399,0.63898,-5.87,-8.7558,2.8523,-13.8649,-13.7503,-0.1146,8.839,1162.8296,-2655.999,-3818.8286,611.2853,9749.2163,-2733.5423,2.2371,5.0821,2.2717,2.871,8.72,class1_2026_04_27_14_49_30.csv,manual_annotation,1,127.63,connector
170.064,532,0.85144,-20.806,-31.4809,13.1009,-35.1236,-33.0928,-2.0307,4.4025,-502.7073,-4626.2087,-4123.5014,-434.1661,45601.884,-45601.884,13.298,13.5815,1.0213,0.638,29.69,class1_2026_04_27_14_49_30.csv,hard_negative,0,,background
190.165,595,0.952077,-21.819,-37.9546,13.371,-34.6448,-39.1771,4.5323,28.081,1724.1739,72.1193,-1652.0546,2971.7868,44014.1097,-44014.1097,13.6806,13.4979,0.9866,1.276,28.081,class1_2026_04_27_14_49_30.csv,hard_negative,1,,background
157.301,492,0.787541,-49.9,-30.2097,10.8722,-29.9218,-39.8786,9.9568,6.795,657.8359,-2452.1183,-3109.9542,-8352.6614,43885.5846,-12492.7276,12.6281,12.7138,1.0068,0.0,27.999,class1_2026_04_27_14_49_30.csv,hard_negative,2,,background
104.974,328,0.525561,-14.855,-14.7402,0.091,-14.7685,-14.8586,0.0901,0.181,45.802,-2.9694,-48.7714,-275.8621,435.6569,-354.232,0.112,0.127,1.1335,0.0,0.308,class1_2026_04_27_14_49_30.csv,stable_background,3,,background
132.414,414,0.662942,-18.51,-17.7574,1.716,-11.0786,-30.6899,19.6114,3.315,-2628.3776,-4244.9713,-1616.5937,-2388.7147,-2388.7147,-48106.5862,3.5457,13.7192,3.8692,0.0,5.392,class1_2026_04_27_14_47_19.csv,manual_annotation,0,132.41,break
127.628,399,0.63898,-5.897,-8.796,2.8882,-13.8958,-13.3672,-0.5286,8.85,1146.6167,-2692.6199,-3839.2366,623.8245,9692.79,-2749.2163,2.2386,4.2249,1.8873,2.871,8.894,class1_2026_04_27_14_47_19.csv,manual_annotation,1,127.63,connector
164.959,516,0.825881,-20.534,-41.0134,12.7468,-35.9402,-36.2486,0.3084,18.645,-3112.4757,2384.7342,5497.2099,0.0,33608.1536,-45722.5737,14.0806,13.7084,0.9736,0.638,29.366,class1_2026_04_27_14_47_19.csv,hard_negative,0,,background
179.317,561,0.897766,-25.817,-31.6981,12.9368,-40.4188,-39.1781,-1.2407,28.977,5321.1098,1367.0613,-3954.0485,45418.4984,45418.4984,-45418.4984,13.4262,13.4559,1.0022,0.957,28.977,class1_2026_04_27_14_47_19.csv,hard_negative,1,,background
178.041,557,0.891377,-21.38,-34.6386,13.7356,-43.5709,-37.8947,-5.6762,30.273,1502.868,-2733.3106,-4236.1786,-5537.616,47524.1012,-41912.2288,11.8641,13.4552,1.1341,1.595,30.273,class1_2026_04_27_14_47_19.csv,hard_negative,2,,background
150.282,470,0.752399,-19.842,-34.2066,14.1309,-33.2427,-29.4574,-3.7853,4.132,-4659.2782,-1518.1559,3141.1223,-45357.3699,47112.8574,-45357.3699,13.4518,12.765,0.9489,0.957,30.671,class1_2026_04_27_14_47_19.csv,stable_background,3,,background
35.736,111,0.178915,-10.603,-12.2663,1.2747,-14.0994,-13.7644,-0.3351,3.7455,416.4384,-702.2785,-1118.7169,-283.6991,4752.3511,-1833.8558,0.9116,1.0426,1.1437,2.233,3.996,class3_2026_05_14_14_36_30.csv,manual_annotation,0,35.74,connector
96.997,303,0.485624,-0.518,-4.0836,4.4836,-13.0369,-7.7799,-5.2569,12.0115,2033.6515,-2654.7964,-4688.4479,1735.1097,16169.279,-5410.6583,3.809,4.1326,1.0849,3.51,14.035,class3_2026_05_14_14_36_30.csv,manual_annotation,1,97.0,connector
127.628,399,0.63898,-1.422,-4.9332,4.3549,-13.8129,-8.861,-4.9519,12.373,2110.8025,-2648.5769,-4759.3793,393.4169,17410.8528,-2818.1818,4.0438,4.3572,1.0775,3.828,14.091,class3_2026_05_14_14_36_30.csv,manual_annotation,2,127.63,connector
133.69,418,0.66933,-16.238,-16.3168,1.7224,-8.861,-24.9981,16.1371,3.166,-2621.7298,-4673.7969,-2052.0672,-2388.7147,-1434.1708,-4012.5376,4.3572,11.2513,2.5823,0.0,5.441,class3_2026_05_14_14_36_30.csv,manual_annotation,3,133.69,break
189.527,593,0.948883,-21.335,-32.0984,12.6893,-33.9984,-34.6304,0.6321,4.7175,1137.2327,4442.3071,3305.0745,-42484.3292,44772.732,-45104.2282,12.9049,13.7525,1.0657,0.957,28.876,class3_2026_05_14_14_36_30.csv,hard_negative,0,,background
170.383,533,0.853037,-27.589,-34.8298,13.6061,-38.2012,-38.0587,-0.1425,29.294,3977.4366,-316.1676,-4293.6042,-53.2884,34970.221,-44413.7978,13.2963,13.3853,1.0067,1.276,29.294,class3_2026_05_14_14_36_30.csv,hard_negative,1,,background
77.534,242,0.38818,-14.701,-14.6547,0.1147,-14.5894,-14.6313,0.0419,0.162,-29.2831,0.7323,30.0153,-108.1505,75.2351,-363.6364,0.088,0.1376,1.5632,0.0,0.404,class3_2026_05_14_14_36_30.csv,hard_negative,2,,background
171.021,535,0.856231,-49.9,-34.6754,13.7513,-36.9919,-39.6329,2.641,29.294,4325.3737,-1629.8716,-5955.2453,-44413.7978,34970.221,-44413.7978,13.1514,13.0139,0.9895,0.0,29.294,class3_2026_05_14_14_36_30.csv,hard_negative,3,,background
164.959,516,0.825881,-49.9,-40.2771,13.6508,-38.0601,-36.9919,-1.0682,31.133,2377.6653,683.6492,-1694.0161,3531.348,45266.4608,-48797.8088,13.377,13.1514,0.9831,0.0,31.133,class3_2026_05_14_14_36_30.csv,hard_negative,4,,background
161.449,505,0.808308,-49.9,-41.3968,12.2493,-36.7068,-39.6591,2.9523,29.975,-1726.7713,-2352.7286,-625.9573,-9667.7132,41318.185,-9667.7132,13.2638,13.0438,0.9834,0.0,29.975,class3_2026_05_14_14_36_30.csv,hard_negative,5,,background
14.358,44,0.071885,-14.402,-14.3281,0.0579,-14.2438,-14.3432,0.0993,0.0385,-16.3002,-16.673,-0.3728,29.7806,200.627,-57.9937,0.1098,0.0852,0.776,0.0,0.2,class3_2026_05_14_14_36_30.csv,stable_background,6,,background
150.92,472,0.755594,-23.316,-30.9883,13.4013,-38.2892,-31.5884,-6.7007,6.6145,1661.1229,-193.787,-1854.9099,-45725.71,42666.5935,-45725.71,13.189,13.1057,0.9937,0.957,29.621,class3_2026_05_14_14_36_30.csv,stable_background,7,,background
102.74,321,0.514376,-19.615,-20.4891,2.966,-11.9336,-36.1738,24.2402,2.7815,-2671.1168,-5102.8516,-2431.7348,-10995.2978,-1976.4875,-44847.9639,4.374,13.7852,3.1516,0.0,9.442,class3_2026_05_14_13_21_55.csv,manual_annotation,0,102.74,break
96.997,303,0.485624,-5.04,-7.9552,2.9536,-13.5774,-12.7433,-0.8342,9.52,1357.0815,-2684.0984,-4041.1799,36.0502,11009.4044,-2752.3511,2.606,4.372,1.6777,3.191,9.504,class3_2026_05_14_13_21_55.csv,manual_annotation,1,97.0,connector
179.955,563,0.90096,-25.779,-41.0631,12.5353,-40.4249,-40.7857,0.3607,27.732,376.4475,-27.8134,-404.2608,43467.0893,43467.0893,-43467.0893,13.4139,12.9342,0.9642,0.957,27.732,class3_2026_05_14_13_21_55.csv,hard_negative,0,,background
115.184,360,0.576678,-23.556,-28.2871,11.6895,-31.6063,-36.646,5.0397,5.671,5087.9845,-2466.4092,-7554.3937,-42601.8856,46642.6364,-42601.8856,13.0221,13.37,1.0267,0.0,30.123,class3_2026_05_14_13_21_55.csv,hard_negative,1,,background
177.083,554,0.886581,-49.9,-37.3457,14.052,-39.5599,-40.752,1.1921,29.859,-288.2661,-2932.5529,-2644.2868,0.0,0.0,-208.4671,13.0519,12.974,0.994,0.0,29.859,class3_2026_05_14_13_21_55.csv,hard_negative,2,,background
82.639,258,0.413739,-14.796,-14.6804,0.0665,-14.6195,-14.6874,0.0679,0.1115,-10.0602,8.1249,18.1851,-159.8746,94.0439,-264.8903,0.1235,0.0827,0.6694,0.0,0.244,class3_2026_05_14_13_21_55.csv,stable_background,3,,background
67.962,212,0.340257,-14.6,-14.9649,2.1216,-13.8348,-27.1422,13.3073,2.916,552.218,-4677.4416,-5229.6595,-1855.7994,-1749.2163,-5963.9514,1.1972,14.3307,11.9698,0.0,7.108,class3_2026_05_14_13_11_09.csv,manual_annotation,0,67.96,break
66.366,207,0.332267,-11.186,-13.0209,1.2395,-14.3817,-22.4252,8.0435,3.491,345.3989,-5311.767,-5657.1659,-380.8777,4865.2038,-2634.6655,0.7841,12.7142,16.2153,1.596,3.475,class3_2026_05_14_13_11_09.csv,manual_annotation,1,66.37,connector
161.13,504,0.806711,-49.9,-40.4709,13.3448,-35.0334,-38.9381,3.9046,28.925,2898.5356,3408.9757,510.4401,-42355.8009,45319.7524,-42355.8009,13.4256,13.749,1.0241,0.0,28.925,class3_2026_05_14_13_11_09.csv,hard_negative,0,,background
119.013,372,0.595849,-14.617,-32.9271,15.34,-34.7857,-31.0606,-3.7251,8.1865,-4314.0128,-3472.0765,841.9364,6134.7994,55302.511,-51277.4342,15.3409,15.1822,0.9897,0.957,35.283,class3_2026_05_14_13_11_09.csv,hard_negative,1,,background
169.426,530,0.848245,-49.9,-37.9013,13.4629,-34.6911,-34.9817,0.2906,4.9385,969.2853,4151.9154,3182.6301,-44250.7884,44277.4342,-44250.7884,13.7088,13.4601,0.9819,0.0,28.249,class3_2026_05_14_13_11_09.csv,hard_negative,2,,background
31.907,99,0.159745,-14.545,-14.4984,0.0919,-14.4101,-14.5841,0.174,0.167,-14.1488,0.9484,15.0972,-233.5423,340.1254,-233.5423,0.0825,0.1091,1.3215,0.0,0.305,class3_2026_05_14_13_11_09.csv,stable_background,3,,background
10.21,31,0.051117,-17.597,-17.4264,1.5326,-10.5811,-29.2979,18.7168,2.347,-2505.4807,-1661.9072,843.5735,-2949.8433,-1716.3009,-48055.0952,3.8615,12.9039,3.3417,0.0,4.752,class3_2026_05_14_14_40_57.csv,manual_annotation,0,10.21,break
145.496,455,0.728438,-20.441,-31.3433,13.2076,-35.5086,-37.1254,1.6168,13.3135,-631.0305,-5821.6914,-5190.6608,858.9357,45965.3663,-46173.9843,12.9561,13.3387,1.0295,1.277,29.459,class3_2026_05_14_14_40_57.csv,hard_negative,0,,background
129.861,406,0.65016,-49.9,-40.383,13.4674,-34.8722,-44.0036,9.1314,29.315,-914.9116,537.1197,1452.0312,-0.0,611.2868,-42765.7846,13.5766,11.1953,0.8246,0.0,29.315,class3_2026_05_14_14_40_57.csv,hard_negative,1,,background
127.628,399,0.63898,-5.953,-8.8418,2.8896,-14.0001,-13.5785,-0.4216,8.8825,1156.8891,-2747.641,-3904.5301,581.5047,9520.3762,-2771.1599,2.279,4.4252,1.9417,2.871,8.989,class1_2026_04_27_14_38_20.csv,manual_annotation,0,127.63,connector
132.095,413,0.661345,-17.345,-17.4154,2.2091,-10.9903,-33.9938,23.0035,3.992,-2464.1332,-861.9563,1602.1769,-4340.1238,-2302.0506,-48057.9969,3.3364,14.3098,4.289,0.0,6.571,class1_2026_04_27_14_38_20.csv,manual_annotation,1,132.09,break
168.788,528,0.845051,-22.331,-32.2076,12.6366,-39.311,-31.9859,-7.3251,6.517,-738.509,-1159.0938,-420.5848,-6061.127,44933.8486,-7673.9812,13.3517,12.7608,0.9557,0.957,28.757,class1_2026_04_27_14_38_20.csv,hard_negative,0,,background
194.951,610,0.976038,-49.9,-31.216,13.2508,-33.8181,-35.9835,2.1654,8.905,2331.944,-2396.0572,-4728.0012,-42741.3809,4866.7696,-42741.3809,13.102,13.1483,1.0035,0.0,29.599,class1_2026_04_27_14_38_20.csv,hard_negative,1,,background
170.702,534,0.854634,-24.372,-31.9802,12.8024,-33.2645,-36.348,3.0835,5.3105,5111.4168,-9.8303,-5121.2472,-45493.7335,6553.29,-45493.7335,13.3487,13.6327,1.0213,0.0,29.025,class1_2026_04_27_14_38_20.csv,hard_negative,2,,background
49.456,154,0.247606,-14.543,-14.5504,0.0656,-14.5889,-14.588,-0.0009,0.217,10.0327,-7.911,-17.9438,-39.185,178.9459,-61.1285,0.1058,0.0883,0.8342,0.0,0.241,class1_2026_04_27_14_38_20.csv,stable_background,3,,background
131.776,412,0.659748,-17.649,-16.5477,2.1165,-10.8736,-27.0057,16.1321,3.359,-2081.6095,-3504.1799,-1422.5704,-3514.1082,-2034.8502,-3514.1082,3.1778,12.3241,3.8782,0.0,6.681,class1_2026_04_27_14_38_26.csv,manual_annotation,0,131.78,break
127.309,398,0.637383,-6.704,-9.4996,3.4237,-14.4031,-12.7321,-1.671,8.84,598.2653,-2712.8218,-3311.0871,4595.6113,9600.3135,-2655.1724,1.4241,4.359,3.0608,2.871,8.941,class1_2026_04_27_14_38_26.csv,manual_annotation,1,127.31,connector
189.527,593,0.948883,-49.9,-37.7186,13.642,-38.3221,-38.6863,0.3643,29.145,-8.92,920.105,929.025,-0.0,41134.7994,-45681.8229,13.0391,14.071,1.0791,0.0,29.145,class1_2026_04_27_14_38_26.csv,hard_negative,0,,background
188.57,590,0.944091,-23.656,-40.9569,12.6543,-41.2468,-38.8873,-2.3595,27.842,1979.1046,1964.425,-14.6796,-2257.0502,43639.5,-41382.4498,12.337,13.8246,1.1206,1.276,27.842,class1_2026_04_27_14_38_26.csv,hard_negative,1,,background
180.912,566,0.905751,-19.678,-34.6972,13.7842,-34.1183,-41.1708,7.0526,30.222,-1254.8384,1070.0881,2324.9265,12390.2821,41550.1583,-47369.9107,12.8568,12.4606,0.9692,1.595,30.222,class1_2026_04_27_14_38_26.csv,hard_negative,2,,background
151.239,473,0.757191,-24.066,-25.5587,9.0355,-40.4667,-34.4964,-5.9702,30.153,3612.0868,-1591.4012,-5203.488,5854.2335,46670.848,-14362.069,13.3664,13.9017,1.04,3.19,30.153,class1_2026_04_27_14_38_26.csv,stable_background,3,,background
110.079,344,0.55112,-15.836,-15.8089,0.4408,-14.9179,-16.3253,1.4074,0.6425,-181.8919,-71.6157,110.2762,-250.7853,-62.6959,-967.0831,0.3178,0.2302,0.7244,0.0,1.239,class2_2026_04_27_15_21_50.csv,manual_annotation,0,110.08,bend
127.947,400,0.640577,-7.762,-9.732,2.0434,-14.9518,-15.5816,0.6298,8.8185,1703.1277,-2631.2009,-4334.3286,-1968.652,9746.0815,-3327.5862,2.9046,4.0319,1.3881,2.871,7.018,class2_2026_04_27_15_21_50.csv,manual_annotation,1,127.95,connector
131.776,412,0.659748,-18.504,-17.8816,1.9555,-12.3463,-29.353,17.0067,3.6325,-2128.6417,-6195.9603,-4067.3186,-1703.7618,-1703.7618,-2865.2053,3.2145,12.8466,3.9965,0.0,6.133,class2_2026_04_27_15_21_50.csv,manual_annotation,2,131.78,break
178.36,558,0.892974,-21.027,-43.8756,11.3013,-36.1896,-35.5997,-0.5899,6.19,-5836.5146,849.5165,6686.031,39728.8448,45255.489,-45255.489,13.7497,12.9049,0.9386,0.638,28.873,class2_2026_04_27_15_21_50.csv,hard_negative,0,,background
178.998,560,0.896168,-49.9,-38.3446,12.9804,-34.6269,-34.3377,-0.2892,5.1825,-929.2429,593.4696,1522.7124,-39728.8448,45255.489,-40952.9828,13.7094,12.5723,0.9171,0.0,28.873,class2_2026_04_27_15_21_50.csv,hard_negative,1,,background
171.978,538,0.861022,-49.9,-37.7409,13.6374,-36.6078,-36.1896,-0.4183,20.1195,2518.2657,-94.7617,-2613.0273,0.0,0.0,0.0,13.4134,13.7497,1.0251,0.0,29.928,class2_2026_04_27_15_21_50.csv,hard_negative,2,,background
155.706,487,0.779555,-49.9,-34.636,13.6954,-29.7667,-39.3725,9.6058,3.7885,1342.4956,-1666.3496,-3008.8451,-3942.0047,4200.6238,-41896.5549,12.5465,13.2479,1.0559,0.0,29.245,class2_2026_04_27_15_21_50.csv,hard_negative,3,,background
98.912,309,0.495211,-14.983,-14.738,0.135,-14.6441,-14.7222,0.0781,0.1775,-52.144,-34.6292,17.5148,181.8847,181.8847,-42.3197,0.1253,0.1062,0.8477,0.0,0.482,class2_2026_04_27_15_21_50.csv,stable_background,4,,background
74.343,232,0.372204,-14.649,-14.601,0.1295,-14.6527,-14.5777,-0.075,0.299,49.6906,14.4318,-35.2588,23.511,473.3542,-369.906,0.122,0.0978,0.8019,0.0,0.483,class2_2026_04_27_15_21_50.csv,stable_background,5,,background
127.947,400,0.640577,-6.337,-8.2576,1.9916,-13.4064,-14.1525,0.7461,8.811,1667.8679,-2615.2226,-4283.0905,-2004.7022,9509.4044,-3175.5486,2.8743,4.0659,1.4146,2.871,6.806,class1_2026_04_27_14_38_09.csv,manual_annotation,0,127.95,connector
132.414,414,0.662942,-18.183,-17.7267,1.6193,-11.1404,-35.5004,24.3599,2.9185,-2651.85,-2092.4316,559.4184,-967.0846,-967.0846,-46826.0219,3.5764,14.5612,4.0715,0.0,4.985,class1_2026_04_27_14_38_09.csv,manual_annotation,1,132.41,break
166.554,521,0.833867,-49.9,-34.5116,13.8017,-33.0003,-37.4152,4.4149,5.32,2731.2011,100.0932,-2631.1079,41797.8088,41797.8088,-47605.0188,13.5353,14.0022,1.0345,0.0,30.372,class1_2026_04_27_14_38_09.csv,hard_negative,0,,background
155.387,486,0.777958,-49.9,-43.8048,11.4379,-32.9932,-36.5524,3.5592,5.2595,-3975.4009,2095.0495,6070.4504,0.0,4148.3613,-0.0,13.5914,13.4824,0.992,0.0,29.32,class1_2026_04_27_14_38_09.csv,hard_negative,1,,background
182.189,570,0.912144,-22.366,-31.8086,12.8484,-35.5477,-31.9709,-3.5768,5.542,-1329.2095,-3235.2712,-1906.0617,-41581.5078,41641.2515,-46362.0737,12.9305,12.8141,0.991,0.638,29.579,class1_2026_04_27_14_38_09.csv,hard_negative,2,,background
8.296,25,0.041535,-13.772,-13.569,0.4673,-8.8084,-14.2366,5.4282,1.029,-1991.5725,-102.7265,1888.846,-357.3668,-357.3668,-409.0909,3.5921,0.178,0.0495,0.0,1.403,class1_2026_04_27_14_38_09.csv,stable_background,3,,background
108.803,340,0.544731,-16.06,-15.7314,0.6538,-14.8399,-16.8079,1.968,1.0555,-70.1627,-249.0814,-178.9187,-813.4796,-166.1442,-813.4796,0.1913,0.4085,2.1357,0.0,1.664,class2_2026_04_27_15_24_02.csv,manual_annotation,0,108.8,bend
127.628,399,0.63898,-7.928,-10.8461,2.9206,-16.0117,-17.3389,1.3272,8.8615,1131.5322,-2675.1061,-3806.6383,623.8245,9985.8934,-2708.4639,2.2798,9.1251,4.0025,2.871,8.905,class2_2026_04_27_15_24_02.csv,manual_annotation,1,127.63,connector
131.776,412,0.659748,-18.354,-19.111,3.0879,-12.8924,-33.3314,20.439,3.4425,-2094.9883,-2593.3024,-498.3141,-2763.3245,-2297.2268,-40587.779,3.2145,13.3535,4.1541,0.0,9.166,class2_2026_04_27_15_24_02.csv,manual_annotation,2,131.78,break
183.784,575,0.92013,-49.9,-41.144,12.4409,-39.4629,-41.1129,1.65,27.825,1700.2401,2202.1393,501.8992,-36565.8354,43612.8542,-36565.8354,13.1365,12.527,0.9536,0.0,27.825,class2_2026_04_27_15_24_02.csv,hard_negative,0,,background
159.854,500,0.800322,-24.422,-39.0241,12.1836,-39.9484,-39.4849,-0.4636,25.478,-489.3632,-1749.6227,-1260.2595,38327.5878,39934.1708,-39934.1708,12.5476,13.0931,1.0435,0.957,25.478,class2_2026_04_27_15_24_02.csv,hard_negative,1,,background
152.196,476,0.761982,-21.357,-25.8543,8.7398,-37.6334,-36.7168,-0.9166,29.895,4686.4759,-1440.5255,-6127.0014,-4299.373,46857.3715,-44738.2476,13.7667,13.2528,0.9627,2.233,29.895,class2_2026_04_27_15_24_02.csv,hard_negative,2,,background
150.601,471,0.753997,-49.9,-31.6564,12.9809,-39.3199,-33.5349,-5.7849,18.3965,-162.6345,-4476.8802,-4314.2457,43724.1411,43724.1411,-6512.5408,13.3199,13.1592,0.9879,0.0,29.895,class2_2026_04_27_15_24_02.csv,hard_negative,3,,background
50.413,157,0.252397,-14.445,-14.5874,0.1001,-14.6124,-14.5934,-0.019,0.152,3.0136,30.3008,27.2872,258.6207,258.6207,-432.6019,0.0887,0.1066,1.2021,0.638,0.281,class2_2026_04_27_15_24_02.csv,stable_background,4,,background
67.005,209,0.335466,-14.434,-14.6493,0.1101,-14.6297,-14.6772,0.0475,0.2205,-39.6664,14.3628,54.0292,210.4041,240.2313,-523.511,0.1047,0.1075,1.0262,0.639,0.336,class2_2026_04_27_15_24_02.csv,stable_background,5,,background
127.628,399,0.63898,-5.884,-8.7549,2.839,-13.8804,-13.6513,-0.2291,8.858,1197.5726,-2611.4154,-3808.9881,608.1505,9498.4326,-2700.627,2.2494,4.7167,2.0968,2.871,8.771,class1_2026_04_27_14_49_22.csv,manual_annotation,0,127.63,connector
131.776,412,0.659748,-16.927,-16.7814,2.8559,-10.8158,-30.6492,19.8334,3.1725,-2096.627,-4984.3839,-2887.7569,-2631.663,-2131.7132,-9686.5204,3.1803,13.7364,4.3193,0.0,10.192,class1_2026_04_27_14_49_22.csv,manual_annotation,1,131.78,break
91.254,285,0.456871,-14.532,-14.7043,0.1699,-14.7222,-14.6758,-0.0464,0.19,-26.8941,-2.4546,24.4395,-195.9248,308.7774,-280.5643,0.1206,0.1282,1.0632,0.638,0.524,class1_2026_04_27_14_49_22.csv,hard_negative,0,,background
157.62,493,0.789138,-49.9,-37.0711,14.3501,-35.1938,-40.8927,5.6989,29.617,1469.2049,77.5483,-1391.6566,-1446.7085,45849.5313,-43626.9624,14.716,12.7831,0.8687,0.0,29.617,class1_2026_04_27_14_49_22.csv,hard_negative,1,,background
177.403,555,0.888183,-49.9,-34.6127,13.6831,-42.1336,-28.9982,-13.1354,4.9365,640.4725,-1468.7351,-2109.2076,42601.05,45141.069,-2962.3824,12.543,11.3107,0.9018,0.0,28.8,class1_2026_04_27_14_49_22.csv,hard_negative,2,,background
82.639,258,0.413739,-14.471,-14.6659,0.1394,-14.6881,-14.6868,-0.0012,0.19,18.0519,16.5425,-1.5093,-272.7273,344.8276,-272.7273,0.1423,0.1108,0.7788,0.638,0.41,class1_2026_04_27_14_49_22.csv,stable_background,3,,background
100.507,314,0.503197,-17.604,-20.9709,10.3849,-12.9769,-37.1397,24.1628,3.673,-1073.0632,-1218.3214,-145.2582,-3341.6928,-2181.8182,-47423.2022,2.4081,14.3325,5.9518,0.0,35.437,class3_2026_05_14_13_00_09.csv,manual_annotation,0,100.51,break
96.678,302,0.484026,-9.421,-11.4277,2.1539,-14.4549,-18.8306,4.3757,5.9395,375.2078,-2593.6663,-2968.8741,3631.6614,6725.7053,-2573.6677,0.8551,11.6005,13.5661,2.233,5.868,class3_2026_05_14_13_00_09.csv,manual_annotation,1,96.68,connector
141.029,441,0.706073,-49.9,-37.4474,13.9234,-28.5276,-37.9007,9.3731,2.3665,2294.2263,1816.422,-477.8043,-44462.384,820.744,-44462.384,11.4778,13.5121,1.1772,0.0,28.367,class3_2026_05_14_13_00_09.csv,hard_negative,0,,background
145.496,455,0.728438,-49.9,-34.6326,13.6887,-34.7419,-36.1877,1.4457,5.443,3194.1309,775.1144,-2419.0165,0.0,44807.2132,-45474.9263,13.651,13.7405,1.0066,0.0,29.013,class3_2026_05_14_13_00_09.csv,hard_negative,1,,background
181.231,567,0.907348,-21.411,-35.0131,13.3815,-34.4127,-41.0011,6.5884,28.708,1668.6778,-1745.2877,-3413.9655,-41517.2429,41517.2429,-44723.4902,13.8986,12.6815,0.9124,1.276,28.708,class3_2026_05_14_13_00_09.csv,hard_negative,2,,background
111.036,347,0.555911,-23.905,-31.7189,12.9366,-37.6608,-36.2716,-1.3893,29.761,-258.727,-3715.9203,-3457.1932,42894.9859,42894.9859,-46647.3386,13.7436,13.7687,1.0018,1.595,29.761,class3_2026_05_14_13_00_09.csv,stable_background,3,,background
23.611,73,0.11821,-14.652,-14.8639,0.1984,-14.7186,-15.5894,0.8708,0.468,-139.5419,-247.3645,-107.8226,-95.6113,1105.0157,-636.3636,0.3324,0.3845,1.1568,2.233,0.519,class2_2026_04_27_16_06_20.csv,manual_annotation,0,23.61,bend
127.628,399,0.63898,-7.713,-10.6239,2.9066,-15.5203,-15.2801,-0.2402,8.458,1150.1051,-2551.4163,-3701.5214,628.5266,9554.6668,-2835.4232,2.1842,4.4281,2.0273,2.871,9.051,class2_2026_04_27_16_06_20.csv,manual_annotation,1,127.63,connector
132.095,413,0.661345,-19.381,-19.041,2.464,-12.7473,-30.0637,17.3164,2.4905,-2431.105,-3948.2484,-1517.1434,-490.5956,-490.5956,-7478.0549,3.3059,12.4721,3.7727,0.0,8.064,class2_2026_04_27_16_06_20.csv,manual_annotation,2,132.09,break
80.086,250,0.400957,-16.549,-16.2502,0.2038,-16.2553,-16.2277,-0.0277,0.3205,-13.7837,-0.3198,13.4639,76.8025,564.2633,-189.6552,0.2096,0.1807,0.8621,0.0,0.672,class2_2026_04_27_16_06_20.csv,hard_negative,0,,background
163.044,510,0.816293,-19.686,-35.0389,13.3929,-39.3371,-35.5299,-3.8072,30.214,-107.722,964.0395,1071.7614,-254.2024,42351.1019,-47398.3981,13.2986,12.9877,0.9766,1.596,30.214,class2_2026_04_27_16_06_20.csv,hard_negative,1,,background
189.527,593,0.948883,-49.9,-34.9142,13.4297,-38.0287,-33.2003,-4.8284,5.126,2414.8575,1817.5552,-597.3023,-0.0,44738.2476,-42926.0432,13.3645,13.3376,0.998,0.0,28.543,class2_2026_04_27_16_06_20.csv,hard_negative,2,,background
186.656,584,0.934509,-20.414,-46.6238,9.2666,-33.8779,-37.9081,4.0302,8.06,-7033.3261,2992.7253,10026.0514,0.0,46288.6301,-46216.3041,12.9519,13.4281,1.0368,0.638,29.486,class2_2026_04_27_16_06_20.csv,hard_negative,3,,background
113.589,355,0.568693,-16.332,-16.3911,0.1798,-16.4319,-16.4032,-0.0287,0.414,-3.5764,-17.4486,-13.8721,-327.5893,510.9718,-598.7461,0.2908,0.2058,0.7076,0.0,0.668,class2_2026_04_27_16_06_20.csv,stable_background,4,,background
15.315,47,0.076676,-14.563,-14.4414,0.1,-14.3067,-14.521,0.2143,0.1155,-46.3861,7.6483,54.0344,-242.9467,155.1724,-242.9467,0.1501,0.1053,0.7014,0.0,0.306,class2_2026_04_27_16_06_20.csv,stable_background,5,,background
35.736,111,0.178915,-10.881,-12.4212,1.1589,-14.1273,-13.7853,-0.342,3.506,407.4064,-647.2027,-1054.6091,-257.0533,4358.9342,-1871.4734,0.8491,0.945,1.113,2.233,3.624,class3_2026_05_14_13_43_30.csv,manual_annotation,0,35.74,connector
